Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
8846,1.48164e-51,0.117039,5000,1,16.1143,1,0,0.0507812,0.0507812
8847,1.47875e-51,0.117088,5000,0.999023,16.125,0.999023,0,0.0410156,0.0410156
8848,1.48019e-51,0.117054,5000,1,16.042,1,0,0.0605469,0.0605469
8849,1.47875e-51,0.117108,5000,0.999023,16.0361,0.998047,0.000976562,0.0566406,0.0566406
8850,1.48164e-51,0.117039,5000,1,16.0449,1,0,0.0507812,0.0507812
8851,1.48164e-51,0.117039,5000,1,15.9502,1,0,0.0595703,0.0595703
8852,1.48164e-51,0.117039,5000,1,15.9668,1,0,0.0410156,0.0410156
8853,1.48164e-51,0.117039,5000,1,15.8818,1,0,0.0488281,0.0488281
8854,1.48164e-51,0.117039,5000,1,15.9141,1,0,0.0439453,0.0439453
8855,1.48164e-51,0.117039,5000,1,15.915,1,0,0.0478516,0.0478516
8856,1.48075e-51,0.11704,5000,1,15.9082,1,0,0.0283203,0.0283203
8857,1.48164e-51,0.117039,5000,1,15.8721,1,0,0.0371094,0.0371094
8858,1.48164e-51,0.117039,5000,1,15.8525,1,0,0.0419922,0.0419922
8859,1.48164e-51,0.117039,5000,1,15.873,1,0,0.0498047,0.0498047
8860,1.48019e-51,0.117073,5000,0.999023,15.8164,0.999023,0,0.0507812,0.0507812
8861,1.47875e-51,0.117069,5000,1,15.7744,1,0,0.0488281,0.0488281
8862,1.48164e-51,0.117039,5000,1,15.7139,1,0,0.0546875,0.0546875
8863,1.47875e-51,0.117069,5000,1,15.7051,1,0,0.0371094,0.0371094
8864,1.48164e-51,0.117039,5000,1,15.7178,1,0,0.0478516,0.0478516
8865,1.48164e-51,0.117039,5000,1,15.708,1,0,0.0546875,0.0546875
8866,1.48164e-51,0.117039,5000,1,15.7412,1,0,0.046875,0.046875
8867,1.48164e-51,0.117039,5000,1,15.7549,1,0,0.0507812,0.0507812
8868,1.48019e-51,0.117073,5000,0.999023,15.6924,0.999023,0,0.0449219,0.0449219
8869,1.48164e-51,0.117039,5000,1,15.7119,1,0,0.0576172,0.0576172
8870,1.48019e-51,0.117073,5000,0.999023,15.7109,0.999023,0,0.0546875,0.0546875
8871,1.48164e-51,0.117039,5000,1,15.708,1,0,0.0439453,0.0439453
8872,1.48164e-51,0.117039,5000,1,15.7646,1,0,0.0517578,0.0517578
8873,1.48019e-51,0.117073,5000,0.999023,15.8047,0.999023,0,0.0478516,0.0478516
8874,1.48164e-51,0.117039,5000,1,15.8613,1,0,0.0371094,0.0371094
8875,1.48164e-51,0.117039,5000,1,15.8594,1,0,0.0546875,0.0546875
8876,1.48164e-51,0.117039,5000,1,15.8398,1,0,0.0419922,0.0419922
8877,1.48164e-51,0.117039,5000,1,15.8516,1,0,0.0556641,0.0556641
8878,1.48164e-51,0.117039,5000,1,15.7861,1,0,0.0488281,0.0488281
8879,1.48164e-51,0.117039,5000,1,15.7656,1,0,0.0419922,0.0419922
8880,1.48164e-51,0.117039,5000,1,15.7314,1,0,0.0507812,0.0507812
8881,1.48164e-51,0.117039,5000,1,15.7314,1,0,0.0478516,0.0478516
8882,1.48164e-51,0.117039,5000,1,15.7783,1,0,0.0478516,0.0478516
8883,1.48164e-51,0.117039,5000,1,15.8643,1,0,0.0449219,0.0449219
8884,1.48164e-51,0.117039,5000,1,15.916,1,0,0.0566406,0.0566406
8885,1.48164e-51,0.117039,5000,1,16,1,0,0.0439453,0.0439453
8886,1.48164e-51,0.117039,5000,1,16.001,1,0,0.0517578,0.0517578
8887,1.48164e-51,0.117039,5000,1,16.1465,1,0,0.0507812,0.0507812
8888,1.48164e-51,0.117039,5000,1,16.1396,1,0,0.0478516,0.0478516
8889,1.48164e-51,0.117039,5000,1,16.1084,1,0,0.0498047,0.0498047
8890,1.48164e-51,0.117039,5000,1,16.0898,1,0,0.0517578,0.0517578
8891,1.48019e-51,0.117054,5000,1,16.1299,1,0,0.0488281,0.0488281
8892,1.48164e-51,0.117039,5000,1,16.1465,1,0,0.0585938,0.0585938
8893,1.48164e-51,0.117039,5000,1,16.0859,1,0,0.0498047,0.0498047
8894,1.48164e-51,0.117039,5000,1,16.0635,1,0,0.0585938,0.0585938
8895,1.48019e-51,0.117073,5000,0.999023,16.0977,0.999023,0,0.0478516,0.0478516
8896,1.48164e-51,0.117039,5000,1,16.1318,1,0,0.0527344,0.0527344
8897,1.48164e-51,0.117039,5000,1,16.1416,1,0,0.0595703,0.0595703
8898,1.48019e-51,0.117073,5000,1,16.1504,1,0.000976562,0.0556641,0.0556641
8899,1.48164e-51,0.117039,5000,1.00098,16.1113,1,0.000976562,0.0615234,0.0615234
8900,1.48019e-51,0.117061,5000,1,16.0674,1,0,0.0507812,0.0507812
8901,1.48019e-51,0.117067,5000,1,16.0869,1,0,0.0429688,0.0429688
8902,1.48164e-51,0.117039,5000,1,16.0684,1,0,0.0625,0.0625
8903,1.48164e-51,0.117039,5000,1,16.0762,1,0,0.0419922,0.0419922
8904,1.48164e-51,0.117039,5000,1,16.1299,1,0,0.0498047,0.0498047
8905,1.48164e-51,0.117039,5000,1,16.1348,1,0,0.0458984,0.0458984
8906,1.48164e-51,0.117039,5000,1,16.1182,1,0,0.0615234,0.0615234
8907,1.48019e-51,0.117054,5000,1,16.1348,1,0,0.0449219,0.0449219
8908,1.48164e-51,0.117039,5000,1,16.0996,1,0,0.0556641,0.0556641
8909,1.48164e-51,0.117039,5000,1,16.1211,1,0,0.0390625,0.0390625
8910,1.48164e-51,0.117039,5000,1,16.0977,1,0,0.0439453,0.0439453
8911,1.48019e-51,0.117073,5000,0.999023,16.1191,0.999023,0,0.0566406,0.0566406
8912,1.48164e-51,0.117039,5000,1,16.1191,1,0,0.0439453,0.0439453
8913,1.48164e-51,0.117039,5000,1,16.1045,1,0,0.0546875,0.0546875
8914,1.48164e-51,0.117039,5000,1,16.0752,1,0,0.0478516,0.0478516
8915,1.48164e-51,0.117039,5000,1,16.1074,1,0,0.0546875,0.0546875
8916,1.48019e-51,0.117081,5000,1,16.0723,1,0,0.0449219,0.0449219
8917,1.48164e-51,0.117039,5000,1,16.0498,1,0,0.0498047,0.0498047
8918,1.48164e-51,0.117039,5000,1,16.0283,1,0,0.0507812,0.0507812
8919,1.48164e-51,0.117039,5000,1,16.0693,1,0,0.046875,0.046875
8920,1.48164e-51,0.117039,5000,1,16.0615,1,0,0.0488281,0.0488281
8921,1.48164e-51,0.117039,5000,1,16.1621,1,0,0.0556641,0.0556641
8922,1.48019e-51,0.117073,5000,0.999023,16.1621,0.999023,0,0.0546875,0.0546875
8923,1.47875e-51,0.117108,5000,0.998047,16.1445,0.998047,0,0.0556641,0.0556641
8924,1.48164e-51,0.117039,5000,1,16.1582,1,0,0.0380859,0.0380859
8925,1.47875e-51,0.117088,5000,1,16.2002,0.999023,0.000976562,0.0419922,0.0419922
8926,1.48019e-51,0.117073,5000,0.999023,16.1572,0.999023,0,0.0585938,0.0585938
8927,1.48164e-51,0.117039,5000,1,16.2256,1,0,0.0478516,0.0478516
8928,1.48019e-51,0.117073,5000,0.999023,16.2812,0.999023,0,0.0527344,0.0527344
8929,1.48164e-51,0.117039,5000,1,16.2031,1,0,0.0527344,0.0527344
8930,1.48019e-51,0.117054,5000,1,16.2305,1,0,0.0410156,0.0410156
8931,1.48164e-51,0.117039,5000,1,16.2178,1,0,0.0478516,0.0478516
8932,1.48019e-51,0.117054,5000,1,16.1943,1,0,0.0488281,0.0488281
8933,1.48164e-51,0.117039,5000,1,16.1934,1,0,0.0507812,0.0507812
8934,1.48019e-51,0.117054,5000,1,16.2354,1,0,0.0429688,0.0429688
8935,1.48164e-51,0.117039,5000,1,16.2158,1,0,0.0527344,0.0527344
8936,1.48019e-51,0.117054,5000,1,16.2188,1,0,0.0595703,0.0595703
8937,1.48164e-51,0.117039,5000,1,16.1826,1,0,0.0449219,0.0449219
8938,1.48019e-51,0.117073,5000,1,16.2012,0.999023,0.000976562,0.0488281,0.0488281
8939,1.47875e-51,0.117108,5000,0.999023,16.2197,0.998047,0.000976562,0.0556641,0.0556641
8940,1.48164e-51,0.117039,5000,1,16.1455,1,0,0.0498047,0.0498047
8941,1.48164e-51,0.117039,5000,1,16.1318,1,0,0.0615234,0.0615234
8942,1.48164e-51,0.117039,5000,1,16.1152,1,0,0.0566406,0.0566406
8943,1.48164e-51,0.117039,5000,1,16.1396,1,0,0.0439453,0.0439453
8944,1.48164e-51,0.117039,5000,1,16.1895,1,0,0.0517578,0.0517578
8945,1.48019e-51,0.117073,5000,1,16.1611,0.999023,0.000976562,0.0390625,0.0390625
8946,1.48019e-51,0.117061,5000,1.00195,16.1699,1,0.00195312,0.0585938,0.0585938
8947,1.48019e-51,0.117073,5000,1,16.1426,0.999023,0.000976562,0.046875,0.046875
8948,1.48164e-51,0.117039,5000,1.00098,16.1416,1,0.000976562,0.0654297,0.0654297
8949,1.48164e-51,0.117039,5000,1.00098,16.1455,1,0.000976562,0.0585938,0.0585938
8950,1.48164e-51,0.117039,5000,1.00098,16.1572,1,0.000976562,0.0517578,0.0517578
8951,1.48164e-51,0.117039,5000,1,16.1826,1,0,0.0546875,0.0546875
8952,1.48164e-51,0.117039,5000,1,16.1514,1,0,0.0537109,0.0537109
8953,1.48164e-51,0.117039,5000,1,16.1309,1,0,0.0761719,0.0761719
8954,1.48164e-51,0.117039,5000,1,16.1807,1,0,0.0537109,0.0537109
8955,1.48164e-51,0.117039,5000,1,16.1396,1,0,0.0556641,0.0556641
8956,1.48164e-51,0.117039,5000,1,16.1064,1,0,0.0400391,0.0400391
8957,1.48019e-51,0.117073,5000,0.999023,16.1143,0.999023,0,0.0625,0.0625
8958,1.48164e-51,0.117039,5000,1,16.1045,1,0,0.0488281,0.0488281
8959,1.48164e-51,0.117039,5000,1,16.0488,1,0,0.0527344,0.0527344
8960,1.48164e-51,0.117039,5000,1,16.0273,1,0,0.0537109,0.0537109
8961,1.48019e-51,0.117073,5000,1,16.0283,0.999023,0.000976562,0.0605469,0.0605469
8962,1.48019e-51,0.117073,5000,0.999023,16.0244,0.999023,0,0.0458984,0.0458984
8963,1.48164e-51,0.117039,5000,1,16.04,1,0,0.0449219,0.0449219
8964,1.48164e-51,0.117039,5000,1,16.0371,1,0,0.046875,0.046875
8965,1.48019e-51,0.117073,5000,1,16.0576,1,0.000976562,0.0527344,0.0527344
8966,1.48164e-51,0.117039,5000,1,16.0625,1,0,0.046875,0.046875
8967,1.47875e-51,0.117088,5000,0.999023,16.0264,0.999023,0,0.0576172,0.0576172
8968,1.48019e-51,0.117073,5000,0.999023,16.0391,0.999023,0,0.0537109,0.0537109
8969,1.48019e-51,0.117081,5000,1,16.0029,1,0,0.0419922,0.0419922
8970,1.48164e-51,0.117039,5000,1,15.9775,1,0,0.0439453,0.0439453
8971,1.48019e-51,0.117073,5000,0.999023,15.9961,0.999023,0,0.0595703,0.0595703
8972,1.48164e-51,0.117039,5000,1,15.9834,1,0,0.0439453,0.0439453
8973,1.48164e-51,0.117039,5000,1,15.9707,1,0,0.0537109,0.0537109
8974,1.48164e-51,0.117039,5000,1,15.9648,1,0,0.0400391,0.0400391
8975,1.48164e-51,0.117039,5000,1,15.9814,1,0,0.0361328,0.0361328
8976,1.48019e-51,0.117054,5000,1,15.9629,1,0,0.0458984,0.0458984
8977,1.48019e-51,0.117054,5000,1,15.9502,1,0,0.0507812,0.0507812
8978,1.48164e-51,0.117039,5000,1,15.8975,1,0,0.0439453,0.0439453
8979,1.48164e-51,0.117039,5000,1,15.8887,1,0,0.0439453,0.0439453
8980,1.48019e-51,0.117073,5000,0.999023,15.9023,0.999023,0,0.0507812,0.0507812
8981,1.48164e-51,0.117039,5000,1,15.9238,1,0,0.0576172,0.0576172
8982,1.48164e-51,0.117039,5000,1,15.9482,1,0,0.0556641,0.0556641
8983,1.48164e-51,0.117039,5000,1,15.9805,1,0,0.0458984,0.0458984
8984,1.48164e-51,0.117039,5000,1,15.9902,1,0,0.0458984,0.0458984
8985,1.4773e-51,0.117103,5000,0.999023,15.9844,0.999023,0,0.0478516,0.0478516
8986,1.48019e-51,0.117073,5000,1,15.9756,0.999023,0.000976562,0.0595703,0.0595703
8987,1.48164e-51,0.117039,5000,1,15.9844,1,0,0.0527344,0.0527344
8988,1.48164e-51,0.117039,5000,1,15.9756,1,0,0.0439453,0.0439453
8989,1.48164e-51,0.117039,5000,1,15.9404,1,0,0.0351562,0.0351562
8990,1.48164e-51,0.117039,5000,1,15.9463,1,0,0.0488281,0.0488281
8991,1.48164e-51,0.117039,5000,1,15.8965,1,0,0.0498047,0.0498047
8992,1.48164e-51,0.117039,5000,1,15.8945,1,0,0.0556641,0.0556641
8993,1.48164e-51,0.117039,5000,1,15.9062,1,0,0.0449219,0.0449219
8994,1.48164e-51,0.117039,5000,1,15.9062,1,0,0.0410156,0.0410156
8995,1.48164e-51,0.117039,5000,1,15.9756,1,0,0.0419922,0.0419922
8996,1.48019e-51,0.117073,5000,0.999023,15.9922,0.999023,0,0.0429688,0.0429688
8997,1.48164e-51,0.117039,5000,1,15.96,1,0,0.0585938,0.0585938
8998,1.47875e-51,0.117088,5000,0.999023,15.9365,0.999023,0,0.0458984,0.0458984
8999,1.48164e-51,0.117039,5000,1,15.9043,1,0,0.0449219,0.0449219
9000,1.48075e-51,0.11704,5000,1,15.9111,1,0,0.0400391,0.0400391
9001,1.4793e-51,0.117055,5000,1,15.9336,1,0,0.0478516,0.0478516
9002,1.48019e-51,0.117073,5000,0.999023,15.9814,0.999023,0,0.0439453,0.0439453
9003,1.48164e-51,0.117039,5000,1,15.9658,1,0,0.0488281,0.0488281
9004,1.47875e-51,0.117069,5000,1,15.9951,1,0,0.0429688,0.0429688
9005,1.48019e-51,0.117073,5000,1,15.9961,0.999023,0.000976562,0.0458984,0.0458984
9006,1.48164e-51,0.117039,5000,1,15.9248,1,0,0.0507812,0.0507812
9007,1.48019e-51,0.117054,5000,1,15.9209,1,0,0.0498047,0.0498047
9008,1.48019e-51,0.117073,5000,0.999023,15.915,0.999023,0,0.0458984,0.0458984
9009,1.48164e-51,0.117039,5000,1,15.9424,1,0,0.0439453,0.0439453
9010,1.48164e-51,0.117039,5000,1,15.9971,1,0,0.0517578,0.0517578
9011,1.48019e-51,0.117073,5000,1,16.0713,0.999023,0.000976562,0.0449219,0.0449219
9012,1.48075e-51,0.11704,5000,1,16.0771,1,0,0.0537109,0.0537109
9013,1.4784e-51,0.117056,5000,1,16.084,1,0,0.046875,0.046875
9014,1.48019e-51,0.117073,5000,0.999023,16.0566,0.999023,0,0.0449219,0.0449219
9015,1.4773e-51,0.117123,5000,0.998047,16.0752,0.998047,0,0.0585938,0.0585938
9016,1.48019e-51,0.117054,5000,1,16.0713,1,0,0.0458984,0.0458984
9017,1.48164e-51,0.117039,5000,1,16.084,1,0,0.0498047,0.0498047
9018,1.48164e-51,0.117039,5000,1,16.0557,1,0,0.0478516,0.0478516
9019,1.48019e-51,0.117061,5000,1,16.0879,1,0,0.0517578,0.0517578
9020,1.48164e-51,0.117039,5000,1,16.0742,1,0,0.046875,0.046875
9021,1.4793e-51,0.117074,5000,0.999023,16.0557,0.999023,0,0.0439453,0.0439453
9022,1.48164e-51,0.117039,5000,1,16.0293,1,0,0.0390625,0.0390625
9023,1.48075e-51,0.11704,5000,1,16.0254,1,0,0.0644531,0.0644531
9024,1.48075e-51,0.11704,5000,1,16.0332,1,0,0.0527344,0.0527344
9025,1.48075e-51,0.11704,5000,1,16.082,1,0,0.0615234,0.0615234
9026,1.48164e-51,0.117039,5000,1,15.9941,1,0,0.0517578,0.0517578
9027,1.48164e-51,0.117039,5000,1,15.9639,1,0,0.0595703,0.0595703
9028,1.48019e-51,0.117073,5000,1,16,0.999023,0.000976562,0.0371094,0.0371094
9029,1.48019e-51,0.117073,5000,1,16.0283,0.999023,0.000976562,0.0537109,0.0537109
9030,1.48164e-51,0.117039,5000,1,16.0342,1,0,0.0566406,0.0566406
9031,1.48019e-51,0.117073,5000,1,16.0674,0.999023,0.000976562,0.0537109,0.0537109
9032,1.48164e-51,0.117039,5000,1,16.085,1,0,0.0507812,0.0507812
9033,1.48164e-51,0.117039,5000,1.00098,16.0498,1,0.000976562,0.0429688,0.0429688
9034,1.48019e-51,0.117073,5000,1.00195,16.0439,0.999023,0.00292969,0.0449219,0.0449219
9035,1.47875e-51,0.117083,5000,1.00586,16.0664,1,0.00585938,0.0478516,0.0478516
9036,1.48019e-51,0.117073,5000,1.00293,16.0254,0.999023,0.00390625,0.0488281,0.0488281
9037,1.48019e-51,0.117054,5000,1.00684,15.9961,1,0.00683594,0.0537109,0.0537109
9038,1.48164e-51,0.117039,5000,1.00586,15.9863,1,0.00585938,0.0576172,0.0576172
9039,1.48164e-51,0.117039,5000,1.00391,15.9795,1,0.00390625,0.0595703,0.0595703
9040,1.48164e-51,0.117039,5000,1.00195,15.959,1,0.00195312,0.0615234,0.0615234
9041,1.48019e-51,0.117073,5000,1.00195,15.9736,0.999023,0.00292969,0.0517578,0.0517578
9042,1.48019e-51,0.117073,5000,1,15.9424,0.999023,0.000976562,0.0546875,0.0546875
9043,1.47875e-51,0.117069,5000,1.00098,15.9189,1,0.000976562,0.046875,0.046875
9044,1.48019e-51,0.117054,5000,1,15.916,1,0,0.0478516,0.0478516
9045,1.48019e-51,0.117054,5000,1,15.9287,1,0,0.0537109,0.0537109
9046,1.48164e-51,0.117039,5000,1,15.8975,1,0,0.0449219,0.0449219
9047,1.48164e-51,0.117039,5000,1,15.8877,1,0,0.0449219,0.0449219
9048,1.48164e-51,0.117039,5000,1,15.8857,1,0,0.0507812,0.0507812
9049,1.48164e-51,0.117039,5000,1,15.8691,1,0,0.0458984,0.0458984
9050,1.48019e-51,0.117073,5000,0.999023,15.8906,0.999023,0,0.046875,0.046875
9051,1.48164e-51,0.117039,5000,1,15.8633,1,0,0.0546875,0.0546875
9052,1.48164e-51,0.117039,5000,1,15.8633,1,0,0.0458984,0.0458984
9053,1.48164e-51,0.117039,5000,1,15.8389,1,0,0.0585938,0.0585938
9054,1.48019e-51,0.117073,5000,1,15.8193,0.999023,0.000976562,0.0537109,0.0537109
9055,1.47875e-51,0.117088,5000,1,15.7783,0.999023,0.000976562,0.0488281,0.0488281
9056,1.48164e-51,0.117039,5000,1.00098,15.7822,1,0.000976562,0.0439453,0.0439453
9057,1.48164e-51,0.117039,5000,1,15.7725,1,0,0.0546875,0.0546875
9058,1.48019e-51,0.117073,5000,0.999023,15.8379,0.999023,0,0.0605469,0.0605469
9059,1.47875e-51,0.117088,5000,0.999023,15.7861,0.999023,0,0.0449219,0.0449219
9060,1.48164e-51,0.117039,5000,1,15.7773,1,0,0.0478516,0.0478516
9061,1.48164e-51,0.117039,5000,1,15.8018,1,0,0.0625,0.0625
9062,1.48164e-51,0.117039,5000,1,15.7773,1,0,0.0458984,0.0458984
9063,1.48019e-51,0.117073,5000,1,15.7627,0.999023,0.000976562,0.0488281,0.0488281
9064,1.48164e-51,0.117039,5000,1,15.7822,1,0,0.0537109,0.0537109
9065,1.4793e-51,0.117055,5000,1,15.7734,1,0,0.0517578,0.0517578
9066,1.4793e-51,0.117074,5000,0.999023,15.7539,0.999023,0,0.0527344,0.0527344
9067,1.48075e-51,0.11704,5000,1,15.7871,1,0,0.0458984,0.0458984
9068,1.48164e-51,0.117039,5000,1,15.8281,1,0,0.0517578,0.0517578
9069,1.48019e-51,0.117073,5000,1,15.8125,0.999023,0.000976562,0.046875,0.046875
9070,1.48164e-51,0.117039,5000,1,15.7979,1,0,0.0537109,0.0537109
9071,1.48019e-51,0.117054,5000,1,15.832,1,0,0.0410156,0.0410156
9072,1.48164e-51,0.117039,5000,1,15.793,1,0,0.046875,0.046875
9073,1.48164e-51,0.117039,5000,1,15.7832,1,0,0.0400391,0.0400391
9074,1.48164e-51,0.117039,5000,1,15.7578,1,0,0.0576172,0.0576172
9075,1.47875e-51,0.117069,5000,1,15.708,1,0,0.0410156,0.0410156
9076,1.48164e-51,0.117039,5000,1,15.6719,1,0,0.0537109,0.0537109
9077,1.48164e-51,0.117039,5000,1,15.7422,1,0,0.0439453,0.0439453
9078,1.48164e-51,0.117039,5000,1,15.7334,1,0,0.0380859,0.0380859
9079,1.48164e-51,0.117039,5000,1,15.7227,1,0,0.0693359,0.0693359
9080,1.48164e-51,0.117039,5000,1,15.7002,1,0,0.0478516,0.0478516
9081,1.48019e-51,0.117068,5000,1,15.6719,1,0,0.0625,0.0625
9082,1.47875e-51,0.117108,5000,0.998047,15.6533,0.998047,0,0.0605469,0.0605469
9083,1.48019e-51,0.117073,5000,1,15.6221,0.999023,0.000976562,0.0556641,0.0556641
9084,1.48164e-51,0.117039,5000,1,15.6094,1,0,0.0429688,0.0429688
9085,1.48019e-51,0.117067,5000,1,15.6562,1,0,0.0458984,0.0458984
9086,1.48019e-51,0.117067,5000,1,15.6133,1,0,0.0429688,0.0429688
9087,1.48164e-51,0.117039,5000,1,15.626,1,0,0.0507812,0.0507812
9088,1.48019e-51,0.117073,5000,0.999023,15.6006,0.999023,0,0.0361328,0.0361328
9089,1.48164e-51,0.117039,5000,1,15.5947,1,0,0.0488281,0.0488281
9090,1.48164e-51,0.117039,5000,1,15.5625,1,0,0.0507812,0.0507812
9091,1.47875e-51,0.117069,5000,1,15.5566,1,0,0.0488281,0.0488281
9092,1.48075e-51,0.11704,5000,1,15.4873,1,0,0.0419922,0.0419922
9093,1.4793e-51,0.117074,5000,1,15.4932,0.999023,0.000976562,0.0449219,0.0449219
9094,1.48164e-51,0.117039,5000,1,15.4609,1,0,0.0595703,0.0595703
9095,1.48164e-51,0.117039,5000,1,15.5117,1,0,0.046875,0.046875
9096,1.48019e-51,0.117073,5000,0.999023,15.5186,0.999023,0,0.0449219,0.0449219
9097,1.48019e-51,0.117054,5000,1,15.5342,1,0,0.0566406,0.0566406
9098,1.47875e-51,0.117108,5000,0.999023,15.5811,0.998047,0.000976562,0.0546875,0.0546875
9099,1.48019e-51,0.117073,5000,0.999023,15.6035,0.999023,0,0.0449219,0.0449219
9100,1.48075e-51,0.11704,5000,1,15.6133,1,0,0.0527344,0.0527344
9101,1.48164e-51,0.117039,5000,1,15.6025,1,0,0.0537109,0.0537109
9102,1.48019e-51,0.117061,5000,1,15.6035,1,0,0.0546875,0.0546875
9103,1.48019e-51,0.117054,5000,1,15.6758,1,0,0.0625,0.0625
9104,1.48164e-51,0.117039,5000,1,15.6719,1,0,0.0507812,0.0507812
9105,1.48019e-51,0.117073,5000,0.999023,15.6592,0.999023,0,0.0400391,0.0400391
9106,1.47875e-51,0.117108,5000,0.998047,15.6992,0.998047,0,0.0537109,0.0537109
9107,1.48164e-51,0.117039,5000,1,15.6982,1,0,0.0478516,0.0478516
9108,1.47875e-51,0.117088,5000,0.999023,15.6768,0.999023,0,0.0371094,0.0371094
9109,1.48019e-51,0.117073,5000,0.999023,15.7188,0.999023,0,0.0390625,0.0390625
9110,1.48164e-51,0.117039,5000,1,15.6582,1,0,0.0517578,0.0517578
9111,1.48164e-51,0.117039,5000,1,15.6709,1,0,0.0576172,0.0576172
9112,1.48164e-51,0.117039,5000,1,15.707,1,0,0.0556641,0.0556641
9113,1.48164e-51,0.117039,5000,1,15.7324,1,0,0.0576172,0.0576172
9114,1.48019e-51,0.117073,5000,1,15.7334,0.999023,0.000976562,0.0498047,0.0498047
9115,1.48164e-51,0.117039,5000,1,15.6934,1,0,0.0439453,0.0439453
9116,1.48019e-51,0.117073,5000,1,15.7275,1,0.000976562,0.0517578,0.0517578
9117,1.48164e-51,0.117039,5000,1,15.7412,1,0,0.0585938,0.0585938
9118,1.48019e-51,0.117073,5000,0.999023,15.7725,0.999023,0,0.0527344,0.0527344
9119,1.48164e-51,0.117039,5000,1,15.7383,1,0,0.0527344,0.0527344
9120,1.48164e-51,0.117039,5000,1,15.7979,1,0,0.0517578,0.0517578
9121,1.48164e-51,0.117039,5000,1,15.7959,1,0,0.0507812,0.0507812
9122,1.47875e-51,0.117102,5000,0.999023,15.7969,0.999023,0,0.0439453,0.0439453
9123,1.48164e-51,0.117039,5000,1,15.8193,1,0,0.0576172,0.0576172
9124,1.48019e-51,0.117054,5000,1,15.8457,1,0,0.0527344,0.0527344
9125,1.48164e-51,0.117039,5000,1,15.8594,1,0,0.0488281,0.0488281
9126,1.48164e-51,0.117039,5000,1,15.8076,1,0,0.0507812,0.0507812
9127,1.47875e-51,0.117108,5000,0.998047,15.7676,0.998047,0,0.0566406,0.0566406
9128,1.48019e-51,0.117054,5000,1,15.7715,1,0,0.0458984,0.0458984
9129,1.48164e-51,0.117039,5000,1,15.7334,1,0,0.0410156,0.0410156
9130,1.48164e-51,0.117039,5000,1,15.7627,1,0,0.0507812,0.0507812
9131,1.48019e-51,0.117073,5000,0.999023,15.8027,0.999023,0,0.0341797,0.0341797
9132,1.48164e-51,0.117039,5000,1,15.8008,1,0,0.0429688,0.0429688
9133,1.48164e-51,0.117039,5000,1,15.8486,1,0,0.0498047,0.0498047
9134,1.47875e-51,0.117088,5000,0.999023,15.8662,0.999023,0,0.0527344,0.0527344
9135,1.48164e-51,0.117039,5000,1,15.8564,1,0,0.0419922,0.0419922
9136,1.48019e-51,0.117054,5000,1,15.8789,1,0,0.0439453,0.0439453
9137,1.48019e-51,0.117073,5000,0.999023,15.8633,0.999023,0,0.0517578,0.0517578
9138,1.48164e-51,0.117039,5000,1,15.8936,1,0,0.0566406,0.0566406
9139,1.48164e-51,0.117039,5000,1,15.9512,1,0,0.0439453,0.0439453
9140,1.48164e-51,0.117039,5000,1,15.9629,1,0,0.0556641,0.0556641
9141,1.48019e-51,0.117073,5000,0.999023,15.9238,0.999023,0,0.0517578,0.0517578
9142,1.48019e-51,0.117073,5000,0.999023,15.8867,0.999023,0,0.03125,0.03125
9143,1.48019e-51,0.117073,5000,1,15.8789,1,0.000976562,0.0507812,0.0507812
9144,1.47875e-51,0.117108,5000,0.999023,15.8594,0.998047,0.000976562,0.0439453,0.0439453
9145,1.47875e-51,0.117108,5000,0.998047,15.8057,0.998047,0,0.046875,0.046875
9146,1.48019e-51,0.117054,5000,1,15.8652,1,0,0.0458984,0.0458984
9147,1.48164e-51,0.117039,5000,1,15.8018,1,0,0.0478516,0.0478516
9148,1.48164e-51,0.117039,5000,1,15.79,1,0,0.0478516,0.0478516
9149,1.48164e-51,0.117039,5000,1,15.8203,1,0,0.046875,0.046875
9150,1.48164e-51,0.117039,5000,1,15.7529,1,0,0.0507812,0.0507812
9151,1.48019e-51,0.117073,5000,1,15.7881,1,0.000976562,0.0507812,0.0507812
9152,1.48164e-51,0.117039,5000,1,15.7822,1,0,0.0449219,0.0449219
9153,1.48164e-51,0.117039,5000,1,15.8936,1,0,0.0595703,0.0595703
9154,1.48164e-51,0.117039,5000,1,15.876,1,0,0.0419922,0.0419922
9155,1.47875e-51,0.117083,5000,1,15.9482,1,0,0.0654297,0.0654297
9156,1.48164e-51,0.117039,5000,1,15.9365,1,0,0.0478516,0.0478516
9157,1.47875e-51,0.117108,5000,0.999023,15.9131,0.998047,0.000976562,0.0634766,0.0634766
9158,1.48164e-51,0.117039,5000,1,15.9561,1,0,0.0507812,0.0507812
9159,1.48164e-51,0.117039,5000,1,15.959,1,0,0.0439453,0.0439453
9160,1.48164e-51,0.117039,5000,1,15.9492,1,0,0.0546875,0.0546875
9161,1.48019e-51,0.117073,5000,0.999023,15.9238,0.999023,0,0.0605469,0.0605469
9162,1.48019e-51,0.117061,5000,1,15.9512,1,0,0.0419922,0.0419922
9163,1.47875e-51,0.117095,5000,0.999023,15.9658,0.999023,0,0.0498047,0.0498047
